assignment_id,SLS,nama_usaha_bang,jenis_prelist,ada_bang_usaha_label,link_fasih
40895d1b-a35a-4de0-a067-374e489bfa0f,71030910030002,TEMPAT JUALAN BUAH SEGAR (ASMUN AKUBA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/40895d1b-a35a-4de0-a067-374e489bfa0f
40fd1344-842a-4129-974f-fb4e8102e9c6,71030600140004,NAIL ART (AURIA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/40fd1344-842a-4129-974f-fb4e8102e9c6
4576448d-7c38-4570-8522-25eb1a79a0ae,71030610040004,MENJUAL KUE BASAH TRANSIT TOMAS,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4576448d-7c38-4570-8522-25eb1a79a0ae
46445447-551b-4d44-a557-dfbea3c5c85d,71030900100007,JUALAN AYAM DAGING DAN BAKSO (APRISILIA ANGRAINI MARIA SAMAU),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/46445447-551b-4d44-a557-dfbea3c5c85d
5211b83b-c7e8-45ef-97b9-56accd869195,71030610090003,TK GMIST SION PINTARENG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5211b83b-c7e8-45ef-97b9-56accd869195
5254230e-f045-47d3-a4e3-81ba34d94280,71030910040005,MAKANAN MASAK (SRI MAHARANI SURATINOYO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5254230e-f045-47d3-a4e3-81ba34d94280
5bb2475b-2b8d-4dbe-8b7d-b63b7d5b4996,71030400120002,DAGHO,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5bb2475b-2b8d-4dbe-8b7d-b63b7d5b4996
62b6a881-0223-4479-aa59-97df1f0f9d23,71030410040002,KIOS SEMBAKO (ONAYA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/62b6a881-0223-4479-aa59-97df1f0f9d23
6a0d15dd-b8d1-4fcb-9b0b-3a3c23efc0c0,71030900120005,PISCOK BUNGALAWANG FRANSISKA PAOLIN TUMBALE ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6a0d15dd-b8d1-4fcb-9b0b-3a3c23efc0c0
6c170637-84d1-4097-9783-20b1663ee94c,71031000100002,INDUSTRI KOPRA (SAHAK),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6c170637-84d1-4097-9783-20b1663ee94c
6c5a8bca-d4fa-4859-9c1d-0efc149fc6a7,71031000280001,PENJUAL IKAN (SARIP) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6c5a8bca-d4fa-4859-9c1d-0efc149fc6a7
73098b8d-0cff-44ec-a691-244a3c93f74c,71030400120001,JUAL PAKAIAN(PELMI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/73098b8d-0cff-44ec-a691-244a3c93f74c
7408e7e9-e194-44e1-bce6-077e64e5b287,71030910040001,WARUNG SEMBAKO (YOMUSLIM),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7408e7e9-e194-44e1-bce6-077e64e5b287
7cdd1f45-fb53-425f-a2cf-5300e5f8701a,71030900070006,KING'S FOOD (BILLY MARAMIS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7cdd1f45-fb53-425f-a2cf-5300e5f8701a
860bdb2e-7c68-44f3-9d59-2ece5ef79407,71031000230001,TOKO SEMBAKO (YULISTA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/860bdb2e-7c68-44f3-9d59-2ece5ef79407
8737d40a-8856-467c-849e-278caad0f82a,71030400100001,PERDAGANGA IKAN,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8737d40a-8856-467c-849e-278caad0f82a
8a802b12-f4ca-4766-837a-0396f55b9961,71030900140011,PENGEPUL KOPRA SUMBER REJEKI TAHUNA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8a802b12-f4ca-4766-837a-0396f55b9961
980bc23b-caaf-41a0-9053-14e3eb2d16a5,71030400100001,,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/980bc23b-caaf-41a0-9053-14e3eb2d16a5
9f8a7a6e-c32c-41eb-9b0a-b9c2ac973b25,71030400080001,JUAL KUE BASAH EFLIN BUKA ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9f8a7a6e-c32c-41eb-9b0a-b9c2ac973b25
a3427bf2-0b8e-4c33-af7c-aad423c980a1,71030900100001,KUE BASAH (MAHARANI YUDHIESTIA RODINGAN) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a3427bf2-0b8e-4c33-af7c-aad423c980a1
a7327eaa-f332-4cd5-9ff6-a28f417007f4,71030800170001,KIOS SEMBAKO (HIDRUS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a7327eaa-f332-4cd5-9ff6-a28f417007f4
b33ea702-2693-4f86-84e4-02c5e2141a54,71030900110009,GEMIST KALVARI T,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b33ea702-2693-4f86-84e4-02c5e2141a54
b35c0315-d143-4d06-bb42-91c1899bd414,71031000140003,USAHA TV KABEL (LISKE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b35c0315-d143-4d06-bb42-91c1899bd414
b4f5f7f7-d29f-4941-b3e1-4b065483035b,71030400080001, KUE BASAH MISKE LILAMBOBA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b4f5f7f7-d29f-4941-b3e1-4b065483035b
c2b7fe27-abd4-46c2-a8ab-cc47404aa157,71031000230003,OJEK (BAHARUDIN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c2b7fe27-abd4-46c2-a8ab-cc47404aa157
c383a599-f722-4784-b05a-2b9107f8cf9e,71031000070003,INDUSTRI PENGOLAHAN KOPRA (HANS) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c383a599-f722-4784-b05a-2b9107f8cf9e
cfaa3e89-195c-460a-9c4e-cec0f101d714,71031000210001,BENGKEL (STEVANI PATRAS) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/cfaa3e89-195c-460a-9c4e-cec0f101d714
d7cea7af-9b69-4af7-bd5a-fc809ad6500a,71030900120004,DAPUR UENG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d7cea7af-9b69-4af7-bd5a-fc809ad6500a
dab0f501-d874-42d7-aa65-6e4e90f9966f,71030600150001,ANGKUTAN PEDESAAN (YO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/dab0f501-d874-42d7-aa65-6e4e90f9966f
dbc53de4-92e0-4bed-8656-0089f52d2a23,71030610040003,ADHIYANTO DARMO SINADIA,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/dbc53de4-92e0-4bed-8656-0089f52d2a23
e1282ca1-b7e6-4700-959a-fc964e5885a2,71031000190002,INDUSTRI PANDAI BESI ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e1282ca1-b7e6-4700-959a-fc964e5885a2
e192b0cc-3558-489f-8495-d5d5de4510b7,71031000090003,MENJUAL PULSA LISTRIK DAN PULSA LAMPU ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e192b0cc-3558-489f-8495-d5d5de4510b7
e267356a-051a-4580-b835-4b5c57938f45,71031000090002,TEMPAT KOST ALONA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e267356a-051a-4580-b835-4b5c57938f45
f7709546-dd28-4ba9-bf18-23f687a8f5f4,71030910080003,ARFI HIKAM FATAHILLAH JANIS,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f7709546-dd28-4ba9-bf18-23f687a8f5f4
f8dceb31-78e0-46ac-ab0b-dbac74d5f042,71030900120004,KIOS BERKAT,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f8dceb31-78e0-46ac-ab0b-dbac74d5f042
396f4e58-8321-4978-812c-5c26084f00de,71030600200001,JUAL PULSA (SET),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/396f4e58-8321-4978-812c-5c26084f00de
1d5cfd6b-7f3d-44a3-958d-037d19fe2cd3,71031000140002,JUALAN SAYUR (MEIKE PARIMALANG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1d5cfd6b-7f3d-44a3-958d-037d19fe2cd3
671e7b6f-6848-49b0-be9b-e46638e7d8a1,71030800080001,USAHA TOKO PAKAIAN (SITTI HALIA AMIN DONGGO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/671e7b6f-6848-49b0-be9b-e46638e7d8a1
d40c1dce-1d75-47f7-851b-abb894386cd4,71030500110001,PEDAGANG ECERAN SAYUR-SAYURAN DAN BUAH-BUAHAN (ASNA MANUSE ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d40c1dce-1d75-47f7-851b-abb894386cd4
e49b86b4-1a57-4be1-8ebf-921672998632,71030800020001,SMP NEGERI 2 MANGANITU,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e49b86b4-1a57-4be1-8ebf-921672998632
ee90f188-6439-4bc9-9140-a21e58b26b42,71030620010003,PENGOLAHAN KELAPA (ALPIUS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/ee90f188-6439-4bc9-9140-a21e58b26b42
1883101c-1564-48ce-bb7b-8930fd6dd794,71030800180002,USAHA JUAL BIBIT IKAN NILA (HENDRIK TONDO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1883101c-1564-48ce-bb7b-8930fd6dd794
19167535-76b1-4d10-b0d9-47730c05097b,71031000050005,KOLAM RENANG (SINTIA ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/19167535-76b1-4d10-b0d9-47730c05097b
198a878b-0bb3-4801-a321-78865aa873c2,71030900070006,ALVARET FOTOCOPY (BRIGITA JOHANA LOHONAUMAN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/198a878b-0bb3-4801-a321-78865aa873c2
1caf050d-8353-4963-8bb1-e62532cc3917,71031100010002,WARUNG SEMBAKO (INGGRIT),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1caf050d-8353-4963-8bb1-e62532cc3917
38cb51e9-0eb9-425e-82a8-f25abbc5f3fd,71030500110001,TRANSPORTASI MOBIL (NOVIANUS AOMO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/38cb51e9-0eb9-425e-82a8-f25abbc5f3fd
3f3ce4d8-7b07-43fd-9bd1-cf3ae37e3c9b,71030400120001,WARUNG KECIL (PETRINA PETONENGAN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3f3ce4d8-7b07-43fd-9bd1-cf3ae37e3c9b
43ece1c2-00bc-42db-8f49-01eba0a0f014,71030610040004,WARUNG BENSIN (STEVA PONTOH) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/43ece1c2-00bc-42db-8f49-01eba0a0f014
44dd8846-c13a-437d-8c99-b822fa3e9fad,71030500070003,AGEN JNE TAMAKO (RAMENGSILI WELONG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/44dd8846-c13a-437d-8c99-b822fa3e9fad
47897b45-4c9b-4a0e-8907-f8a313537205,71030400150001,PENJUAL BENSIN ENCERAN (HALIMA KAWANGUNG) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/47897b45-4c9b-4a0e-8907-f8a313537205
4c048550-ba75-4201-9380-af8ef20ba812,71030910040001,WARUNG SEMBAKO (JUSUF),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4c048550-ba75-4201-9380-af8ef20ba812
5132c943-15f4-436e-bd6a-4cd379afc74b,71030800060002,INDUSTRI PENGOLAHAN KOPRA (SUSANA DAROMES),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5132c943-15f4-436e-bd6a-4cd379afc74b
5364a22c-fade-4fd5-8591-f4a4e92a236a,71030600140004,INDUSTRI KUE (ESTERFIN PONTOH),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5364a22c-fade-4fd5-8591-f4a4e92a236a
5ad15202-1554-461e-83e3-b7ea81787911,71031100030005,WARUNG SEMBAKO (ILHAM TATOYA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5ad15202-1554-461e-83e3-b7ea81787911
6738ecf6-6635-4f65-898e-216dd7a4e44b,71030500110001,PEDAGANG ECERAN KHUSUS PAKAIAN (MARYAM),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6738ecf6-6635-4f65-898e-216dd7a4e44b
7372b616-6f3f-4131-a01e-964f69e338a8,71030500060002,LOS PASAR KUE (YOTINEK TATEMBA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7372b616-6f3f-4131-a01e-964f69e338a8
78bf039e-dcc8-43ab-895c-722c73095825,71030400100001,TOKO PAKAIAN,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/78bf039e-dcc8-43ab-895c-722c73095825
7ad3d856-dfb5-4134-b161-d3b8e27e48ca,71031000120001,BATU PICAH (SIDIK LUMONDO),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7ad3d856-dfb5-4134-b161-d3b8e27e48ca
7d6bc79b-9e8b-424e-a8d8-2e3af0234dae,71030620010006,SMP NEGERI 1 TABSELTRA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7d6bc79b-9e8b-424e-a8d8-2e3af0234dae
8d99df75-e0d7-444b-87ab-e570a4f48859,71030910040002,TP PKK KABUPATEN KEPULAUAN SANGIHE,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8d99df75-e0d7-444b-87ab-e570a4f48859
9164fb9c-48c5-4dfe-bfb9-6217b57fa7ff,71030500120001,GEREJA GMIST FIRDAUS NAGHA 2,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9164fb9c-48c5-4dfe-bfb9-6217b57fa7ff
96306d70-b1c2-4383-8c9a-a3b829e075ad,71030900100003,GARTIA KOMPUTER,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/96306d70-b1c2-4383-8c9a-a3b829e075ad
99f92193-f530-4782-93ca-879cfd1e03cb,71031000050002,TOKO PAKAIAN (FITRIANI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/99f92193-f530-4782-93ca-879cfd1e03cb
af5f2da3-d9b3-41dd-bc39-557874c4216e,71031000050002,WARUNG MAKAN (SUKARDI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/af5f2da3-d9b3-41dd-bc39-557874c4216e
b0ff7618-9968-4be9-9c84-dcf8c512caf8,71030900110005,JERRY YANTO MAKALISANG,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b0ff7618-9968-4be9-9c84-dcf8c512caf8
b61da461-189d-4e22-a0f8-c36f2be6b975,71030410030001,INDUSTRI KOPRA WEMBLI,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b61da461-189d-4e22-a0f8-c36f2be6b975
b8988a49-2ab2-4b2e-a9af-2142ce3a4156,71030900110005,RUMAH MAKAN MIYO (RUT YUNIWATI) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b8988a49-2ab2-4b2e-a9af-2142ce3a4156
badd9909-d236-4091-88f3-0efa5437ca6b,71030910030009,TOKO PELITA MOTOR (SALEH ISA BACHMID ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/badd9909-d236-4091-88f3-0efa5437ca6b
c117c469-a8ac-4387-a93e-dd91e5e0bf5f,71030600140004,JUAL PERTALITE ECERAN (JULIANTJE DALOPE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/c117c469-a8ac-4387-a93e-dd91e5e0bf5f
d51af83b-d26f-42c8-8d76-d48a9ec518f4,71031000240001,PEDAGANG ECERAN SEMBAKO (SUYANTO) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/d51af83b-d26f-42c8-8d76-d48a9ec518f4
e0788632-2581-4c30-9059-da98fc76324b,71031000110002,WARUNG SEMBAKO (NDO) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e0788632-2581-4c30-9059-da98fc76324b
fab5596e-102f-452f-b01b-4f6b4610da34,71031000280001,PEDAGANG REMPAH REMPAH (LIA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/fab5596e-102f-452f-b01b-4f6b4610da34
06421fde-e8c2-4e1c-8728-87dd446467e3,71030910040005,SOPIR ANGKUTAN KOTA (NICODEMUS),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/06421fde-e8c2-4e1c-8728-87dd446467e3
2b30de3d-a9a6-4bdf-8888-1a9513fa2e05,71030500110001,PENGOLAHAN KUE BASAH (CHESTIEN TATUIL ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/2b30de3d-a9a6-4bdf-8888-1a9513fa2e05
4ac9b6eb-b345-4382-87a3-147544dde809,71030400050003,SD GMIST EMAUS BEBALANG,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4ac9b6eb-b345-4382-87a3-147544dde809
7275b184-870f-4479-8dd4-bc03914fb021,71030800020004,JUAL BENSIN (YULIA BAWOTONG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/7275b184-870f-4479-8dd4-bc03914fb021
be8c9d10-e02e-4bbf-a12a-94d596a70eff,71031000140002,KUE BASAH (YULIN MAMONDOL),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/be8c9d10-e02e-4bbf-a12a-94d596a70eff
bf5e5a08-4d01-4bfb-9b7b-a87debb3adc6,71031000140002,MENJUAL KUE BASAH (SITTI MARYAM SANGGEL ),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bf5e5a08-4d01-4bfb-9b7b-a87debb3adc6
e30006e7-f01b-4000-9964-57b54f05bf4c,71030900070011,PENJUAL DAGING BABI (RUTLI KABAENA )(RUTLI KABAENA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/e30006e7-f01b-4000-9964-57b54f05bf4c
f3d5d8e0-ae6c-4a8c-aa34-51d5605eda45,71030920040004,RUMAH INVENTARIS,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f3d5d8e0-ae6c-4a8c-aa34-51d5605eda45
f4ab419e-1869-499e-b520-9c648adb7f93,71031000030001,WARUNG SEMBAKO (SAFRUDIN) ,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/f4ab419e-1869-499e-b520-9c648adb7f93
0a9b6f38-80c6-40f3-98f5-1af2a21d8ef6,71030500160002,RUMAH INVENTARIS RUKUN SESALUHANG,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0a9b6f38-80c6-40f3-98f5-1af2a21d8ef6
5b39211d-cc7b-4b77-81f8-31dcc9be38d9,71030900120005,TK GMIST EKKLESIA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/5b39211d-cc7b-4b77-81f8-31dcc9be38d9
928bc0dc-35eb-4891-973f-e7a891dcebe0,71030600100002,DEPOT AIR ISI ULANG ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/928bc0dc-35eb-4891-973f-e7a891dcebe0
b492336a-fbbe-48bc-9d75-95a3a2fa5221,71030900140010,HOTEL HAYANA (FRANGKY SANDY MAINDOKA),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b492336a-fbbe-48bc-9d75-95a3a2fa5221
eb9900ef-2146-4c9c-b54d-f729a41e9765,71031000010003,PANDAI BESI (AHMAD RUITAN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/eb9900ef-2146-4c9c-b54d-f729a41e9765
08e32d9d-f3c4-4a15-a583-b70c7244f338,71031100050001,INDUSTRI PENGOLAHAN KOPRA ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/08e32d9d-f3c4-4a15-a583-b70c7244f338
098451a9-501c-4133-9287-6a36852eb526,71030500060002,LOS PASAR IKAN SEGAR (PASTI LIKUNUSA) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/098451a9-501c-4133-9287-6a36852eb526
0ae94132-5b19-432a-9e81-44daf95c0973,71031000050001,IKAN ASAP (MARSITA MANDAK),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/0ae94132-5b19-432a-9e81-44daf95c0973
1b783e8d-f7de-4c1f-a235-e27e7b9e4c12,71030500120003,KIOS SEMBAKO (DENI LOKONG) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/1b783e8d-f7de-4c1f-a235-e27e7b9e4c12
2a3ae0bb-cf9b-481a-a071-1b49dcb3f7a2,71030900080008,SUPIR ANGKUTAN (GORNY),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/2a3ae0bb-cf9b-481a-a071-1b49dcb3f7a2
36715167-ecb3-45b6-8c01-4518a32c8575,71031000040002,TOKO SEMBAKO (RONALD),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/36715167-ecb3-45b6-8c01-4518a32c8575
3ca3e949-e238-41d0-b8b5-fa60d318bf93,71030910040001,RENGAS MOTOR,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/3ca3e949-e238-41d0-b8b5-fa60d318bf93
490171f8-e0ab-42a6-b200-dc4b45402cf5,71030400090002,BENSIN ECERAN (FENNY HESTI TAKASABARE) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/490171f8-e0ab-42a6-b200-dc4b45402cf5
4d9db646-d88f-4275-8e2b-0d9a7e780071,71031000050004,ES BATU (ANI MANDAHARI),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/4d9db646-d88f-4275-8e2b-0d9a7e780071
6b963513-f125-40f5-8c69-b14023f4c9e3,71031100010001,PENGOLAHAN KOPRA (YAKOB ) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/6b963513-f125-40f5-8c69-b14023f4c9e3
749b3150-b490-4099-a6bd-3231059f9d28,71030800050001,WARUNG CHIA,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/749b3150-b490-4099-a6bd-3231059f9d28
783c1499-4feb-46ef-991d-a6a5f4562e81,71030600140003,TOKO SEMBAKO (IVAN),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/783c1499-4feb-46ef-991d-a6a5f4562e81
8bd26d75-e968-4a6d-a39f-2931253f0fd1,71031000030002,KUE KERING (JISMAWATI),OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/8bd26d75-e968-4a6d-a39f-2931253f0fd1
9180bd77-55b1-4a26-aa3c-b72438e57f05,71030910040001,PENGUSAHA ANGKUTAN DEMINDER,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/9180bd77-55b1-4a26-aa3c-b72438e57f05
96ff9498-69b4-4769-aa2d-326096de3600,71030910030005,TEMPAT PS ( JULISTYANTI LOLEH ) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/96ff9498-69b4-4769-aa2d-326096de3600
97b2cf7d-8754-4e07-8db9-62e22e722ae0,71031100010001,PENGOLAHAN KOPRA (JERRI ) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/97b2cf7d-8754-4e07-8db9-62e22e722ae0
99f37c31-ce56-4dae-9d12-8d83fbcd2087,71030400110002,PENGGERGAJIAN KAYU ATAU PAPAN (DENANG),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/99f37c31-ce56-4dae-9d12-8d83fbcd2087
a39521d2-285e-4341-9a68-330ad55cf0df,71030900080006,KIOS GRACE JUAL PETI ,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a39521d2-285e-4341-9a68-330ad55cf0df
a803725d-9da5-4544-8500-0e6de09a6df1,71030500110001,DEMSY SUMENDAP,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/a803725d-9da5-4544-8500-0e6de09a6df1
acad75bf-ba27-486a-8422-6084f9c94c25,71031000240001,PENJUAL SAYUR (PATMIN) ,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/acad75bf-ba27-486a-8422-6084f9c94c25
b0fc7495-d93f-4cf5-b6c2-7efc7fc043ea,71030700060002,SEKRETARIAT MTK,bangunan_lain,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b0fc7495-d93f-4cf5-b6c2-7efc7fc043ea
b64766aa-ea52-4fb9-9386-670270361bbf,71031000070001,RA AISYIYAH MORONGE,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/b64766aa-ea52-4fb9-9386-670270361bbf
bb27518f-d89f-4513-a588-afe96e36a5ca,71031000230001,WARUNG KLONTONG (MARIATI TADETE),UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bb27518f-d89f-4513-a588-afe96e36a5ca
beac5bb9-ac09-4f0d-b7f0-61f6c5f0ed8a,71030600100002,WARUNG SEMBAKO,UMKM,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/beac5bb9-ac09-4f0d-b7f0-61f6c5f0ed8a
bef08746-37d5-41bc-b04b-496685441df1,71030900110009,SAMSARED BENGRIT BARAHAMA,OSS Perorangan,0. Tidak Ditemukan,https://fasih-sm.bps.go.id/app/assignment-detail/bef08746-37d5-41bc-b04b-496685441df1
